NTD ID,Agency Name,Primary Mode Served,Facility ID,Facility Type,Facility Name,Street Address,City,State,ZIP Code,Latitude,Longitude, Square Feet ,Section of a Larger Facility,Year Built or Reconstructed as New,full_address,County,Category,Definition
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17057,Exclusive Platform Station,Morrison/SW 3rd Ave MAX Station,SW Morrison St & 3rd Ave,Portland,OR,97204,45.5182742,-122.675527,"1,760",0,1986,"SW Morrison St & 3rd Ave, Portland, OR ,97204.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17058,Exclusive Platform Station,N Killingsworth MAX Station,N Interstate Ave & Killingsworth St,Portland,OR,97217,45.5626611,-122.6823698,"5,229",0,2004,"N Interstate Ave & Killingsworth St, Portland, OR ,97217.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17059,Exclusive Platform Station,N Lombard Transit Center MAX Station,N Interstate Ave & Lombard St,Portland,OR,97217,45.5771308,-122.6819602,"1,708",0,2004,"N Interstate Ave & Lombard St, Portland, OR ,97217.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17060,Exclusive Platform Station,N Prescott St MAX Station,4498 N Interstate Ave,Portland,OR,97217,45.5553705,-122.6821773,"2,550",0,2004,"4498 N Interstate Ave, Portland, OR ,97217.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17061,Exclusive Platform Station,NE 7th Ave MAX Station,NE Holladay St & 7th Ave,Portland,OR,97232,45.5300043,-122.6586248,"5,740",0,1986,"NE Holladay St & 7th Ave, Portland, OR ,97232.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17062,Exclusive Platform Station,NW 5th & Couch MAX Station,NW 5th & Couch,Portland,OR,97209,45.523796,-122.6753971,"1,760",0,2009,"NW 5th & Couch, Portland, OR ,97209.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17063,Exclusive Platform Station,NW 6th & Davis MAX Station,NW 6th & Davis,Portland,OR,97209,45.52441,-122.67643,"1,760",0,2009,"NW 6th & Davis, Portland, OR ,97209.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17064,Exclusive Platform Station,Oak/SW 1st Ave MAX Station,SW Oak St & 1st Ave,Portland,OR,97204,45.5204246,-122.6722148,"3,521",0,1986,"SW Oak St & 1st Ave, Portland, OR ,97204.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17065,Exclusive Platform Station,Old Town/Chinatown MAX Station,NW 1st Ave & Davis St,Portland,OR,97209,45.5245806,-122.6714757,"3,521",0,1986,"NW 1st Ave & Davis St, Portland, OR ,97209.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17066,Exclusive Platform Station,Overlook Park MAX Station,3698 N Interstate Ave,Portland,OR,97227,45.5489638,-122.680868,"5,157",0,2004,"3698 N Interstate Ave, Portland, OR ,97227.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17067,Exclusive Platform Station,Pioneer Courthouse/SW 6th MAX Station,SW 6th between Yamhill and Morrison,Portland,OR,97204,45.5172266,-122.6744653,"3,521",0,2009,"SW 6th between Yamhill and Morrison, Portland, OR ,97204.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17068,Exclusive Platform Station,Pioneer Place/SW 5th MAX Station,SW 5th between Morrison and Yamhill,Portland,OR,97204,45.5170232,-122.6741821,"1,760",0,2009,"SW 5th between Morrison and Yamhill, Portland, OR ,97204.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17069,Exclusive Platform Station,Pioneer Square North MAX Station,SW Morrison St & Broadway,Portland,OR,97204,45.5193625,-122.6796111,"1,760",0,1986,"SW Morrison St & Broadway, Portland, OR ,97204.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17070,Exclusive Platform Station,Pioneer Square South MAX Station,SW Yamhill St & 6th Ave,Portland,OR,97204,45.5176658,-122.6762441,"1,760",0,1986,"SW Yamhill St & 6th Ave, Portland, OR ,97204.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17071,Exclusive Platform Station,Providence Park Westbound MAX Station,SW Morrison & SW SW 17th,Portland,OR,97205,45.5205729,-122.6841304,"1,415",0,1998,"SW Morrison & SW SW 17th, Portland, OR ,97205.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17072,Exclusive Platform Station,PSU South/SW 5th & Jackson MAX Station,SW 5th & Jackson,Portland,OR,97201,45.5141267,-122.6800548,"1,547",0,2009,"SW 5th & Jackson, Portland, OR ,97201.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17073,Exclusive Platform Station,PSU South/SW 6th & College MAX Station,SW 6th & College,Portland,OR,97201,45.5097468,-122.683664,"1,547",0,2009,"SW 6th & College, Portland, OR ,97201.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17074,Exclusive Platform Station,PSU Urban Center/SW 5th & Mill MAX Station,SW 5th & Mill,Portland,OR,97201,45.5121316,-122.6811437,"1,440",0,2009,"SW 5th & Mill, Portland, OR ,97201.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17075,Exclusive Platform Station,PSU Urban Center/SW 6th & Montgomery MAX Station,SW 6th & Montgomery,Portland,OR,97201,45.515232,-122.6783853,"1,760",0,2009,"SW 6th & Montgomery, Portland, OR ,97201.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17076,Exclusive Platform Station,Rockwood/E 188th Ave MAX Station,18200 E Burnside St,Portland,OR,97233,45.5218477,-122.4757824,"7,077",0,2011,"18200 E Burnside St, Portland, OR ,97233.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17077,Exclusive Platform Station,Rosa Parks MAX Station,N Interstate Ave & Rosa Parks Way,Portland,OR,97217,45.5698888,-122.6822541,"5,292",0,2004,"N Interstate Ave & Rosa Parks Way, Portland, OR ,97217.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17079,Exclusive Platform Station,Ruby Junction/E 197th Ave MAX Station,E Burnside & 197th Ave,Gresham,OR,97030,45.5160572,-122.4603251,"7,522",0,1986,"E Burnside & 197th Ave, Gresham, OR ,97030.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17080,Exclusive Platform Station,SE 17th Ave & Holgate Blvd MAX Station,4410 SE 17th Ave,Portland,OR,97202,45.491022,-122.6475462,"3,600",0,2015,"4410 SE 17th Ave, Portland, OR ,97202.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17081,Exclusive Platform Station,SE 17th Ave & Rhine St MAX Station,3424 SE 17th Ave,Portland,OR,97202,45.4977672,-122.648152,"2,475",0,2015,"3424 SE 17th Ave, Portland, OR ,97202.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17082,Exclusive Platform Station,Skidmore Fountain MAX Station,1st Ave under the Burnside Bridge,Portland,OR,97209,45.5230479,-122.6675459,"1,455",0,1986,"1st Ave under the Burnside Bridge, Portland, OR ,97209.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17083,Exclusive Platform Station,SW 5th & Oak MAX Station,SW 5th & Oak,Portland,OR,97204,45.5214517,-122.6760663,"1,760",0,2009,"SW 5th & Oak, Portland, OR ,97204.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17084,Exclusive Platform Station,SW 6th & Madison MAX Station,SW 6th & Madison,Portland,OR,97204,45.5157546,-122.6804434,"1,600",0,2009,"SW 6th & Madison, Portland, OR ,97204.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17085,Exclusive Platform Station,SW 6th & Pine MAX Station,SW 6th & Pine,Portland,OR,97204,45.5223988,-122.6768522,"1,760",0,2009,"SW 6th & Pine, Portland, OR ,97204.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17086,Exclusive Platform Station,Tuality Hospital/SE 8th Ave MAX Station,SE Washington & 8th Ave,Hillsboro,OR,97123,45.5213275,-122.9772666,"3,075",0,1998,"SE Washington & 8th Ave, Hillsboro, OR ,97123.0",Washington County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17087,Exclusive Platform Station,Union Station/NW 5th & Glisan MAX Station,NW 5th & Glisan,Portland,OR,97209,45.5266457,-122.6755044,"1,560",0,2009,"NW 5th & Glisan, Portland, OR ,97209.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17088,Exclusive Platform Station,Union Station/NW 6th & Hoyt MAX Station,NW 6th & Hoyt,Portland,OR,97209,45.5273371,-122.6765986,"1,320",0,2009,"NW 6th & Hoyt, Portland, OR ,97209.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17089,Exclusive Platform Station,Washington/SE 12th Ave MAX Station,SE Washington & 12th Ave,Hillsboro,OR,97123,45.5211404,-122.9701208,"3,280",0,1998,"SE Washington & 12th Ave, Hillsboro, OR ,97123.0",Washington County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Light Rail,17090,Exclusive Platform Station,Yamhill District MAX Station,SW Yamhill St & 1st Ave,Portland,OR,97204,45.5170912,-122.6739601,"1,520",0,1986,"SW Yamhill St & 1st Ave, Portland, OR ,97204.0",Multnomah County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Hybrid Rail,10241,At-Grade Fixed Guideway Station,"Tualatin WES Station, ID# 13069",Tualatin WES Station,Tualatin,OR,97062,45.383658,-122.76452,"3,300",0,2009,"Tualatin WES Station, Tualatin, OR ,97062.0",Washington County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Hybrid Rail,10247,At-Grade Fixed Guideway Station,"Wilsonville WES Station, ID# 13070",Wilsonville WES Station,Wilsonville,OR,97070,45.311352,-122.775293,800,0,2009,"Wilsonville WES Station, Wilsonville, OR ,97070.0",Clackamas County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Hybrid Rail,15993,At-Grade Fixed Guideway Station,WES Hall/Nimbus_At Grade Commuter Rail Station,8505 SW Cascade Ave,Beaverton,OR,97008,45.4585827,-122.7867589,"1,872",0,2009,"8505 SW Cascade Ave, Beaverton, OR ,97008.0",Washington County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Hybrid Rail,17035,Exclusive Platform Station,Beaverton TC WES Station,4050 SW Lombard Ave,Beaverton,OR,97005,45.4906901,-122.8019953,"2,250",0,2009,"4050 SW Lombard Ave, Beaverton, OR ,97005.0",Washington County,3,20th Century Rail
8,Tri-County Metropolitan Transportation District of Oregon,Hybrid Rail,17036,At-Grade Fixed Guideway Station,Tigard TC WES Station,8960 SW Commercial St,Tigard,OR,97223,45.4302622,-122.7693892,"1,989",0,2009,"8960 SW Commercial St, Tigard, OR ,97223.0",Washington County,3,20th Century Rail
40,Central Puget Sound Regional Transit Authority,Commuter Rail,10420,At-Grade Fixed Guideway Station,Auburn Station,23 A Street Southwest,Auburn,WA,98001,47.3069157,-122.2310763,"449,800",0,2000,"23 A Street Southwest, Auburn, WA ,98001.0",King County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Commuter Rail,10438,At-Grade Fixed Guideway Station,Freighthouse Square (Tacoma Dome Sounder Station),453 East 25th Street,Tacoma,WA,98421,47.2399905,-122.4282084,"135,559",0,2004,"453 East 25th Street, Tacoma, WA ,98421.0",Pierce County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Commuter Rail,10441,At-Grade Fixed Guideway Station,Kent Station,301 Railroad Avenue North,Kent,WA,98032,47.3845739,-122.2329097,"164,220",1,2001,"301 Railroad Avenue North, Kent, WA ,98032.0",King County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Commuter Rail,10442,At-Grade Fixed Guideway Station,King Street Station,301 South Jackson Street,Seattle,WA,98104,47.5989589,-122.3298486,"109,693",1,2000,"301 South Jackson Street, Seattle, WA ,98104.0",King County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Commuter Rail,10492,Exclusive Platform Station,Edmonds Station,210 Railroad Avenue,Edmonds,WA,98020,47.8109987,-122.3844022,"66,647",0,2003,"210 Railroad Avenue, Edmonds, WA ,98020.0",Snohomish County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Commuter Rail,10493,At-Grade Fixed Guideway Station,Everett Station (Sounder),3201 Smith Avenue,Everett,WA,98201,47.975419,-122.1977828,"197,327",0,2002,"3201 Smith Avenue, Everett, WA ,98201.0",Snohomish County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Commuter Rail,10497,At-Grade Fixed Guideway Station,Lakewood Station,11424 Pacific Highway Southwest,Lakewood,WA,98499,47.1536245,-122.4977405,"152,460",0,2008,"11424 Pacific Highway Southwest, Lakewood, WA ,98499.0",Pierce County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Commuter Rail,10501,At-Grade Fixed Guideway Station,Mukilteo Station,920 1st Street,Mukilteo,WA,98275,47.9500093,-122.2964925,"28,260",0,2008,"920 1st Street, Mukilteo, WA ,98275.0",Snohomish County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Commuter Rail,10502,Exclusive Platform Station,Puyallup Station,131 West Main Avenue,Puyallup,WA,98371,47.1923221,-122.2962045,"180,868",0,2001,"131 West Main Avenue, Puyallup, WA ,98371.0",Pierce County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Commuter Rail,10505,Exclusive Platform Station,South Tacoma Station,5650 South Washington Street,Tacoma,WA,98409,47.2040891,-122.4855421,"57,000",0,2012,"5650 South Washington Street, Tacoma, WA ,98409.0",Pierce County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Commuter Rail,10506,Exclusive Platform Station,Sumner Station,810 Maple Street,Sumner,WA,98390,47.2016615,-122.2445575,"130,026",0,2000,"810 Maple Street, Sumner, WA ,98390.0",Pierce County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Commuter Rail,10508,At-Grade Fixed Guideway Station,Tukwila Station,7301 Longacres Way,Tukwila,WA,98188,47.4602056,-122.2407341,"305,791",0,2014,"7301 Longacres Way, Tukwila, WA ,98188.0",King County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Light Rail,10414,Elevated Fixed Guideway Station,Angle Lake Station,19955 28th Avenue South,SeaTac,WA,98188,47.4230041,-122.2978691,"13,593",0,2016,"19955 28th Avenue South, SeaTac, WA ,98188.0",King County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Light Rail,10421,Underground Fixed Guideway Station,Beacon Hill Station,2700 Beacon Avenue South,Seattle,WA,98118,47.5792339,-122.3117145,"114,492",0,2009,"2700 Beacon Avenue South, Seattle, WA ,98118.0",King County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Light Rail,10428,Underground Fixed Guideway Station,Capitol Hill Station,140 Broadway East,Seattle,WA,98102,47.6196855,-122.3203629,"43,200",0,2016,"140 Broadway East, Seattle, WA ,98102.0",King County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Light Rail,10430,Exclusive Platform Station,Columbia City Station,4818 Martin Luther King Junior Way South,Seattle,WA,98108,47.5592742,-122.2923525,"43,495",0,2009,"4818 Martin Luther King Junior Way South, Seattle, WA ,98108.0",King County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Light Rail,10439,Underground Fixed Guideway Station,International District Station,5th Avenue South & South Jackson St.,Seattle,WA,98104,47.5991549,-122.3276614,"86,920",0,2007,"5th Avenue South & South Jackson St., Seattle, WA ,98104.0",King County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Light Rail,10444,Elevated Fixed Guideway Station,Mount Baker Station,3000 Rainier Avenue South,Seattle,WA,98144,47.5769688,-122.2970864,"52,581",0,2009,"3000 Rainier Avenue South, Seattle, WA ,98144.0",King County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Light Rail,10450,Exclusive Platform Station,Othello Station,7100 Martin Luther King Junior Way South,Seattle,WA,98118,47.5386762,-122.2814005,"39,784",0,2009,"7100 Martin Luther King Junior Way South, Seattle, WA ,98118.0",King County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Light Rail,10451,Underground Fixed Guideway Station,Pioneer Square Station,3rd Avenue & James Street,Seattle,WA,98104,47.602768,-122.3314095,"39,900",0,2007,"3rd Avenue & James Street, Seattle, WA ,98104.0",King County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Light Rail,10453,Exclusive Platform Station,Rainier Beach Station,9132 Martin Luther King Junior Way South,Seattle,WA,98118,47.5211076,-122.279386,"10,382",0,2009,"9132 Martin Luther King Junior Way South, Seattle, WA ,98118.0",King County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Light Rail,10454,Elevated Fixed Guideway Station,SeaTac Airport Station,17801 International Boulevard,SeaTac,WA,98158,47.4438608,-122.3022254,"110,290",0,2009,"17801 International Boulevard, SeaTac, WA ,98158.0",King County,5,21st Century Rail
40,Central Puget Sound Regional Transit Authority,Light Rail,10455,Exclusive Platform Station,SODO Station,500 South Lander Street,Seattle,WA,98134,47.5814054,-122.3274825,"10,272",0,2009,"500 South Lander Street, Seattle, WA ,98134.0",King County,5,21st Century Rail
