Facility ID,Latitude,Longitude,Building Count,Total Building Footprint,Building as % of Area,Footprint per building,Highway,Trunk Road,Primary Road,Secondary Road,Tertiary Road,Residential Road,Railway,Parking Lot,Residential Area,Commercial Area,Retail Area,Industrial Area,Railway Area,Cemetery,Woodland,Park,Recreation,Education,Health Care,Water,Beach
2073,40.6620117,-73.8868538,1239,"254,166",0.5,205,0,162.27,0,0,4659.51,738531.56,0,402.36,400451.14,0,0,0,0,7500.69,0,71272.83,15371.83,43476.32,0,0,0
2168,40.6620117,-73.8868538,1239,"254,166",0.5,205,0,162.27,0,0,4659.51,738531.56,0,402.36,400451.14,0,0,0,0,7500.69,0,71272.83,15371.83,43476.32,0,0,0
2149,40.732338,-74.000496,1235,"397,952",0.78,322,0,0,0,6238.31,0,53543.4,0,587.9,0,0,0,0,0,210.81,0,87091.47,7082.59,439775.92,0,789.19,0
12097,41.9035648,-87.6679007,1233,"378,575",0.74,307,0,0,0,2027.33,0,1954.59,0,63140.27,2193084.29,0,261343.16,0,5062.59,0,0,27891.57,5866.49,0,0,0,0
2033,40.6179926,-73.9589493,1232,"339,151",0.67,275,0,0,0,0.33,0,4822.48,0,12485.11,153137.2,10832.49,0,0,0,0,0,13787.31,54958.5,32677.91,0,0,0
5021,40.3921254,-80.0406036,1231,"226,589",0.45,184,0,0,2220.35,2103.51,0,188202.23,0,32602.46,0,10076.4,235245.88,0,0,0,0,179785.88,10417.38,39069.01,0,0,0
2267,40.712998,-73.951251,1230,"344,175",0.68,280,88847.86,0,580.9,10561.67,146.52,149746.87,0,4092.91,0,0,0,0,0,0,0,8165.28,9562.85,25737.05,0,0,0
2079,40.6922316,-73.9373131,1228,"283,567",0.56,231,0,0,0,0,0,17707.82,0,9352.98,0,0,0,0,0,0,0,15550.18,22007.49,29828.15,602.78,0,0
2402,40.883888,-73.8627468,1228,"269,548",0.53,220,0,0,0,4479.83,14473.6,51920.48,0,2785.87,0,0,0,0,0,0,0,0,13708.96,603.57,0,0,0
2223,40.6598757,-73.9796677,1225,"274,466",0.54,224,37981.59,0,0,0,156414.42,34572.78,0,12035.59,13388.41,0,0,0,0,0,306522.7,362.92,286390.31,3551.46,0,0,0
16145,39.9477507,-75.1607726,1221,"519,720",1,426,0,0,56.84,490.51,438.21,4337.32,0,83443.12,0,0,0,0,0,0,0,22564.08,664.64,0,33711.36,0,0
4644,40.0109552,-75.0887641,1219,"311,373",0.61,255,0,0,0,27136.07,438.48,134751.97,0,0,0,171911.55,0,0,0,12154.61,7576.52,34711.38,16771.32,14662.75,0,0,0
2167,40.6756414,-73.8881716,1218,"286,953",0.56,236,0,0,961.38,0,106943.38,432383.84,242739.48,13742.18,20033.9,0,0,0,0,0,0,20068.16,10276.14,0,0,0,0
12096,41.9324163,-87.6532209,1217,"381,576",0.75,314,0,0,0,184.54,13.14,35756.21,0,33603.88,2462925.13,0,19660.3,0,0,0,0,22539.76,257.78,12372.77,104405.14,0,0
2343,40.8468448,-73.8326416,1216,"257,604",0.51,212,11954.26,0,0,26227.82,20732.52,219025,0,13950.68,0,0,0,0,0,0,0,207527.09,1907.16,8765.07,540213.37,0,0
2318,40.6870993,-73.9874639,1215,"392,579",0.77,323,0,0,94.41,4261.82,53486.9,6461.07,0,9145.74,93487.58,0,0,0,0,0,0,10638.24,11781.1,28842.67,0,0,0
2250,40.749582,-73.8985566,1215,"305,980",0.6,252,61094.42,0,0,696.66,303.28,59206.98,5848.66,15227.31,21026.84,0,6250.75,0,19923.53,1281.36,0,12413.6,895.35,13461.32,0,0,0
12059,41.9391275,-87.7122201,1211,"228,069",0.45,188,141834.15,0,0,1024.71,512.47,34249.94,9169.87,34098.45,1087718.32,0,106235.95,420784.62,49929.66,0,0,11206.19,984.82,0,0,0,0
19574,37.7579542,-122.1844515,1210,"234,528",0.46,194,0,10547.77,1483.36,542.72,0,73159.28,0,3771.39,0,0,0,0,0,0,0,0,0,0,2226.42,0,0
2120,40.6455997,-73.8925272,1210,"208,203",0.41,172,0,0,0,662.65,241.45,6040.53,0,5706.78,384522.07,0,15847.61,0,0,0,0,0,0,3927.12,0,0,0
14719,40.7218318,-74.0447003,1203,"369,080",0.73,307,0,0,0,815.5,791.43,131177.08,0,45913.64,0,0,0,3332.26,0,0,18365.38,8429.23,3342.26,0,0,0,0
14858,41.6744735,-87.6210216,1201,"200,385",0.39,167,0,0,0,6825.76,1522.84,7247.94,409831.53,18766.8,5044592.48,0,0,0,0,0,0,0,0,0,0,0,0
2012,40.6709164,-73.9885335,1198,"368,473",0.72,308,0,0,261.63,9.95,602.34,5260.78,0,17418.14,0,0,29818.45,36838.31,0,0,0,0,20305.44,19028.01,0,117072.57,0
8824,38.916843,-77.029114,1197,"313,864",0.62,262,0,0,50.86,234.86,7735.44,4966.35,0,34646.71,0,0,32246.23,0,0,0,0,28871.7,16370.88,5819.41,0,40.47,0
2056,40.6255554,-73.9967859,1197,"336,883",0.66,281,0,0,0,841.36,0,233825.31,561353.2,3293.81,20032.92,0,0,0,23508.5,0,0,0,5210.43,23373.58,0,0,0
2335,40.6681585,-73.9506586,1197,"330,905",0.65,276,0,0,0.4,251474.78,0,440958.93,0,3470.36,142561.74,0,0,0,0,0,0,2050.33,0,0,0,0,0
2046,40.6264026,-73.9972699,1196,"325,379",0.64,272,0,0,0,841.36,0,226554.4,561353.2,5749.36,9166.89,0,0,0,23508.5,0,0,0,2225.83,9339.2,0,0,0
2011,40.6770228,-73.9827197,1195,"387,668",0.76,324,0,0,314.11,671.41,64.08,10583.69,0,36001.88,0,0,0,0,0,0,0,24566.7,14797.4,21998.28,3176.51,0,0
2426,40.8694577,-73.8467629,1190,"208,513",0.41,175,0,0,219.79,46645.35,0,60069.25,0,0,117799.59,0,0,0,0,0,0,11075.64,1778.59,0,0,0,0
1201,40.6799793,-73.9465709,1187,"354,196",0.7,298,0,0,6480.24,1260.34,44.7,21303.33,7464.42,3772.04,6727.17,22566.92,0,0,45553.89,0,0,33675.3,15268.56,8814.81,0,0,0
5360,37.7519917,-122.418722,1185,"390,126",0.77,329,0,0,35.02,1408.05,1356.26,13210.07,0,16357.07,2107826.71,55186.07,556759.94,0,0,0,1036.6,1347.15,1694.19,31192.49,0,0,0
936,40.9025477,-73.8477489,1184,"238,507",0.47,201,0,0,2345.36,0,19025.8,107745.19,0,0,0,0,0,3555.98,140523.83,0,0,0,0,0,0,0,0
12459,37.762738,-122.4352084,1182,"311,696",0.61,264,0,0,63737.1,242.2,31363.77,110403.21,0,11786.36,10895.88,0,82047.93,0,0,0,0,112822.85,10749.49,1754.69,0,0,0
12135,41.9544259,-87.6749344,1179,"337,314",0.66,286,0,0,499.12,17682.79,0,3534.54,345.09,22518,2949992.14,0,38809.69,16538.22,0,0,0,722.2,0,0,0,0,0
2013,40.6654137,-73.9929259,1179,"345,495",0.68,293,2587467.26,0,199.89,107706.95,21819.76,18794.74,0,16125.29,0,0,0,1817.68,0,0,0,0,2782.35,14197.91,0,0,0
12204,41.9662052,-87.6948324,1176,"293,737",0.58,250,0,0,0,65.73,0.51,2521.48,0,13776.26,2775007.03,0,142310.91,0,0,0,0,23039.6,5400.81,26027.65,0,0,0
4652,39.968953,-75.1362447,1175,"321,475",0.63,274,35004.35,0,0,4290.79,14641.04,159976.54,0,66482.57,103772.99,0,45548.21,0,0,0,0,15297.06,816.52,0,0,214.17,0
19575,37.7555796,-122.1795624,1174,"238,365",0.47,203,0,0,1217.83,0,137.98,114476.48,0,1663.52,0,0,0,0,0,0,0,0,0,25720.01,0,0,0
2325,40.6644564,-73.9510346,1172,"324,886",0.64,277,0,0,0,251874.53,0,148810.76,0,3470.36,59388.67,0,0,0,0,0,0,2050.33,3301.58,5955.76,0,0,0
2326,40.6721522,-73.9419292,1168,"294,082",0.58,252,0,0,0,0,0,21926.71,0,1662.79,144564.93,0,0,0,0,0,0,38240.74,5813.46,51710.56,0,0,0
2029,40.6406635,-73.9641204,1168,"288,271",0.57,247,0,0,0,0,0,12223.95,0,0,0,0,0,0,0,0,0,705.44,4473.74,6591.27,0,0,0
20488,40.7220415,-73.7195127,1166,"170,556",0.34,146,3416,0,172.05,0,0,114936.54,2766.46,155330.51,13797319.08,0,254824.14,0,0,0,0,5866.36,1831.46,89247.96,0,0,0
19573,37.7597649,-122.1881215,1165,"227,346",0.45,195,0,10547.77,2104.81,542.72,0,37503.92,0,7404.87,0,0,0,0,0,0,34.51,0,0,84220.82,2226.42,0,0
19577,37.7498158,-122.1746429,1164,"228,644",0.45,196,0,0,615.32,0,340.23,167326.11,0,1957.43,128042.22,0,7001.7,3505.95,0,0,0,0,0,26415.4,0,0,0
4643,40.0167976,-75.0836205,1159,"300,510",0.59,259,0,0,0,26891.81,105929.84,167433.7,0,766.62,0,149732.87,0,0,0,0,0,29852.61,659.84,4781.6,26363.29,0,0
12065,41.921819,-87.6967123,1155,"312,701",0.61,271,0,0,0,113.71,34.44,7598.05,0,39968.42,2014555.23,0,756734.94,0,0,0,0,11140.68,10189.42,25409.59,427.46,0,0
2160,40.6816487,-73.9569357,1146,"335,464",0.66,293,0,0,869.92,1348.41,1301.6,13473.57,1230.47,1724.27,0,0,0,0,0,0,0,6256.88,17999.79,19701.86,0,0,0
12243,41.9662525,-87.6891345,1141,"329,747",0.65,289,0,0,0,17868.84,1.38,14286.51,0,44410.68,3435318.4,18842.23,364607.47,0,0,0,0,126121.29,6424.84,32879.82,0,0,0
2119,40.6588621,-73.8993193,1141,"212,926",0.42,187,0,2403.59,0,87092.34,36643.4,28173.16,81858.68,0,0,0,0,0,248300.03,0,0,37241.2,6786.09,0,0,0,0
2401,40.8924586,-73.8578779,1137,"302,423",0.59,266,377.04,0,4.53,6356.27,941.65,129410.5,0,8699.09,0,0,0,0,0,0,0,0,0,0,23091.91,0,0
5361,37.7330996,-122.4337627,1136,"216,411",0.43,191,163693.34,0,7174.27,15151.18,2531.26,591405.77,0,2843.83,1113462.02,0,3568.27,0,0,0,0,14867.43,0,19510.38,0,0,0
2106,40.7116489,-73.9439094,1136,"333,677",0.66,294,0,0,3835.2,32740.95,0,287395.98,0,323.65,192385.5,0,0,0,0,0,0,13485.25,20088.34,112085.19,0,0,0
2030,40.6349577,-73.9627771,1129,"288,984",0.57,256,0,0,0,460.21,0,31219.4,0,0,0,0,0,0,0,0,0,0,5275.34,0,0,0,0
2329,40.6678768,-73.9171014,1128,"283,027",0.56,251,0,0,11813.88,479.31,1046.72,20646.99,0,13028.8,20571.6,0,0,0,0,0,0,9165.9,2058.57,0,0,0,0
7561,40.7087744,-74.0814544,1126,"301,659",0.59,268,0,0,6370.77,0,118148.63,96298.37,0,2805.72,0,0,0,0,0,0,0,1567.77,0,113222.96,0,0,0
1123,40.7226765,-73.7168469,1123,"178,132",0.35,159,0,0,1048.23,0,47.39,97090.93,4460.8,3031.29,13797319.08,0,254824.14,0,0,0,0,5866.36,1831.46,89247.96,0,0,0
2252,40.7563107,-73.9136185,1120,"345,430",0.68,308,0,0,404.28,478.06,906.38,116884.43,0,86779.45,170586.68,358.6,0,0,0,0,0,17813.59,15578.43,37101.93,0,0,0
1147,40.723201,-73.711401,1118,"189,820",0.37,170,0,0,0,0,0,360869.25,4054.08,15917.39,13797319.08,35085.21,439283.03,0,0,0,0,5866.36,1831.46,0,0,0,0
2022,40.6169297,-74.0305273,1116,"291,471",0.57,261,189326.78,0,783.88,1996.63,1355.62,72172.62,0,19284.51,0,0,0,0,0,0,757.1,58616.15,3845.41,14594.63,0,0,0
19576,37.7528987,-122.1767425,1112,"233,467",0.46,210,0,0,1323.37,0,137.98,85729.25,0,1663.52,0,0,0,0,0,0,0,1657.72,3985.08,25720.01,0,0,0
2304,40.7377056,-74.0000649,1111,"486,757",0.96,438,0,0,0,585.62,0,18384.67,0,765.17,0,0,0,0,0,210.81,0,15896.01,3112.44,26558.2,0,92.38,0
2123,40.6767884,-73.9691857,1109,"316,574",0.62,285,0,0,5867.34,421.05,117.97,66657.97,0,1250.04,0,0,0,0,0,0,29405.47,9940.67,4234.88,18813.45,0,228.44,0
2096,40.6986086,-73.9196807,1105,"338,875",0.67,307,0,0,282.15,0,0,692825.43,0,851.92,32293.77,0,0,0,0,0,0,17833.77,12245.76,3229.59,0,0,0
2436,40.746851,-73.89143,1104,"367,968",0.72,333,66216.1,0,0,228.94,0,14982.52,4575.51,18047.3,16430.7,0,73413.89,0,41788.92,0,0,9223.82,1309.52,11243.49,58959.65,0,0
2712,44.9556707,-93.1356276,1102,"223,320",0.44,203,0,0,0,2010.06,6262.26,31018.86,0,35051.33,0,0,6444.2,0,0,0,0,0,7405.95,0,0,0,0
19570,37.7655074,-122.200341,1101,"351,081",0.69,319,0,0,1473.96,0,33291.48,47473.75,0,5562.02,594517.39,0,0,548474.74,0,0,0,16361.31,3714.15,0,0,0,0
4829,40.0265691,-75.2247158,1100,"213,893",0.42,194,9832.37,0,0,15610.27,4924.19,27514.67,553423.2,46793.99,14020.98,0,4079.89,0,0,652079.52,139516.48,268934.75,3001.85,0,0,0,0
1211,40.7173434,-73.7342924,1099,"270,885",0.53,246,0,0,13695.07,136889.73,0,272304.22,16683.68,14809.09,237043.82,0,219480.33,0,123534.7,0,0,1924.58,0,0,0,0,0
2405,40.8655239,-73.862601,1099,"284,852",0.56,259,0,0,0.27,71528.88,40737.89,104967.58,0,3233.3,103478.59,0,0,0,0,0,0,214.34,357.08,10584.95,0,0,0
6858,42.3998507,-71.1252306,1098,"281,319",0.55,256,0,0,0,13291.53,31709.27,47700.28,0,23586.84,33759.09,7542.23,187764.84,0,0,0,0,23432.92,13109.19,0,4569.79,0,0
2164,40.6789277,-73.9204042,1093,"256,683",0.5,235,0,0,1819.9,550.86,27.81,49483.97,7455.71,1391.26,243670.42,0,0,0,45553.89,0,0,28663.34,10618.74,10335.28,0,0,0
2400,40.8934391,-73.8573317,1092,"298,137",0.59,273,547.37,0,4.53,6356.27,14777.29,147494.7,0,7113.51,0,0,0,0,0,0,0,0,0,0,23091.91,0,0
2273,40.6879656,-73.9666646,1091,"287,030",0.56,263,0,0,0,79764.58,0,14842.71,0,25725.02,19766.25,0,7242.47,0,0,0,0,17646.53,16612.83,46089.9,0,0,0
12693,39.7551722,-104.9774476,1089,"245,490",0.48,225,0,0,0,348.8,1769.34,7921.43,0,39329.65,16936.67,0,3514.72,0,0,0,0,4624.16,14677.44,28021.73,0,0,0
12089,41.910329,-87.6776063,1088,"353,176",0.69,325,0,0,22.18,3265.46,0,395.12,0,18665.36,2512487.96,15447.07,210807.06,0,0,0,0,34972.29,5382.34,21103.17,951.64,170.84,0
1118,40.7609694,-73.7965087,1084,"235,104",0.46,217,0,0,665.52,50801.47,3072.9,59799.14,5483.77,11115.74,0,0,0,0,0,0,0,2317.4,735.93,0,0,0,0
14904,41.7446316,-87.5527589,1084,"202,341",0.4,187,0,0,0,529.21,31.32,10183.08,19592896.68,11057.71,713499.54,0,70113.42,29875.92,38544.3,0,96462.96,73463.69,7019.69,38994.64,0,0,0
1988,40.75663,-73.929512,1078,"412,527",0.81,383,0,0,0,2209.85,2466.63,77425.05,0,4780.51,0,0,0,0,0,0,0,19649.84,5525.79,10211.68,0,0,0
12759,39.694958,-105.040226,1076,"140,546",0.28,131,0,0,0,0,63607.2,98776.3,0,120.02,13061052.98,0,0,0,0,0,0,208061.54,5853.65,0,0,0,0
19569,37.7679772,-122.2055013,1074,"351,008",0.69,327,0,0,828.87,0,0,129402.68,0,3366.72,0,0,0,548474.74,0,0,0,0,0,16601.27,0,0,0
2347,40.834411,-73.8513505,1074,"295,177",0.58,275,128.33,0,37532.91,23568.08,390.12,67466.22,0,14545.87,0,0,0,0,0,0,0,9647.96,1750.94,18722.21,0,0,0
2351,40.828514,-73.879318,1073,"379,250",0.75,353,0,0,0,50830.74,24029.56,11688.17,1154452,0,0,0,0,0,0,0,0,0,1369.2,0,0,0,0
19568,37.7695347,-122.2087259,1071,"277,660",0.55,259,0,0,1129.71,116.03,34422.49,35520.86,0,0,0,0,0,16911.95,0,0,0,0,0,17461.57,0,0,0
1812,40.5888689,-74.0959274,1067,"183,669",0.36,172,0,0,0,0,490.53,25112.77,0,1766.48,82547.07,0,0,0,0,0,13749.97,39411.27,20214.38,17731.93,0,0,0
19572,37.7615066,-122.1918862,1066,"231,454",0.46,217,0,0,1782.65,0,22322.02,180043.33,0,4566.1,731136.77,0,0,0,0,0,0,42721.92,18891.28,101707.98,0,0,0
12014,41.8291977,-87.6808151,1066,"219,647",0.43,206,0,0,0,4021.82,0,1096.53,687.02,23886.01,645291.38,4783.16,126648.53,25952.67,25529.58,0,5360.47,15167.23,20096.94,7080.02,0,47197.06,0
12696,39.7590929,-104.9739789,1064,"203,218",0.4,191,0,0,0,1202.87,730.9,4235.56,0,30451.28,0,0,0,0,0,0,0,105875.54,16172.95,119037.88,0,0,0
2249,40.746515,-73.890689,1061,"389,373",0.77,367,65311.11,0,0,718.27,391.65,18631.89,4575.51,18047.3,32772.9,0,77348.42,0,41788.92,0,0,22768.43,4338.44,11243.49,58959.65,0,0
2262,40.7027409,-73.8172514,1061,"261,437",0.51,246,9789.18,0,5597.27,20139.28,0,104866.9,232366.21,16582.56,0,0,0,0,50302.08,471436.66,0,0,542.81,0,37219.58,0,0
12058,41.9398951,-87.6533686,1060,"408,030",0.8,385,0,0,0,352.8,73.71,1784.8,0,32239.33,1569461.35,0,104365.1,0,0,0,0,6862.74,5657.87,21819.46,113302.4,0,0
14913,41.9500974,-87.7403846,1059,"252,548",0.5,238,0,0,4.74,4.46,0,15077.18,483.41,8912.74,1998652.21,0,425955.34,189391.2,61004.35,0,0,18326.12,9339.72,59552.18,10210.67,0,0
19557,37.7953711,-122.2450499,1058,"244,971",0.48,232,0,0,0,28499.13,189.4,111363.02,0,13706.76,0,0,1598.41,0,0,0,0,9637.96,3641.92,20047.79,0,0,0
12144,41.9660776,-87.7105097,1055,"336,535",0.66,319,0,0,0,390.02,1776.67,4868.08,0,32614.78,4599979.38,20501.31,467957.88,0,54844.99,0,0,0,1018.7,60271.65,0,0,0
19583,37.7335134,-122.1587589,1054,"215,007",0.42,204,0,0,200.33,0,29901.48,365443.17,0,0,3111135.87,0,0,0,0,0,0,10264.08,490.49,18022.31,0,0,0
12237,41.937067,-87.6534143,1053,"403,535",0.79,383,0,0,0,190.74,84.29,1615.85,0,46543.53,1709492.46,0,18641.56,0,0,0,0,9109.75,691.52,12372.77,111211.85,0,0
19566,37.7693978,-122.2087696,1053,"273,211",0.54,259,0,0,1129.71,116.03,26780.3,35569.14,0,0,0,0,0,16911.95,0,0,0,0,0,17461.57,0,0,0
2062,40.5925316,-73.978072,1052,"266,592",0.52,253,0,0,0,201.31,0,65341.61,0,14586.48,252198.23,0,0,0,536071.1,11027.12,0,7031.14,1386.85,0,0,0,0
2411,40.8301555,-73.8926207,1047,"273,172",0.54,261,0,0,0,32924.59,30759.36,238757.15,0,2980.82,0,0,0,0,0,0,0,1590.11,5117.96,54366.24,0,0,0
14720,40.7200344,-74.0446167,1045,"362,572",0.71,347,0,0,0,2370.36,1160.39,188911.87,0,61594.11,0,0,0,3332.26,0,0,0,23461.96,714.12,0,0,0,0
5009,40.3953045,-80.0391612,1044,"209,532",0.41,201,0,0,2177.45,19248.54,6721.45,141250.01,0,23801.32,0,10076.4,235245.88,0,0,0,0,179785.88,7727.51,39069.01,0,0,0
2236,40.712528,-73.784081,1043,"254,685",0.5,244,0,0,1647.77,0,0,297029.44,0,11377.46,0,0,0,0,0,0,0,11767.61,8158.62,62031.23,0,0,0
5370,37.844664,-122.2514747,1041,"222,410",0.44,214,4033.35,0,0,682.99,10443.14,113845.55,0,58333.57,334120.39,0,197019.39,0,0,0,31948.59,0,919.39,24843.89,0,0,0
1176,40.669013,-73.751583,1041,"143,279",0.28,138,514768.27,0,1240.15,0,417.7,174003.58,27378.38,4439.1,0,0,0,0,2912.52,0,0,0,0,0,0,0,0
1126,40.7052253,-73.7278745,1041,"132,877",0.26,128,22705.85,0,0,0,240.98,173800.39,0,0,28948180.21,0,0,0,0,0,72049.13,9591.21,0,0,0,0,0
2159,40.6830634,-73.9656912,1041,"302,633",0.6,291,0,0,86.01,1718.68,0,14122.29,11496.86,12632.8,0,0,0,0,59586.35,0,0,1825.74,18759.04,34687.61,0,217.9,0
1814,40.5794008,-74.1090193,1040,"182,824",0.36,176,0,0,0,15385.93,308.49,40917.96,0,937.21,0,0,0,0,71150.64,0,0,0,0,7513.27,0,0,0
2121,40.6465551,-73.9019262,1039,"329,415",0.65,317,0,0,0,9.3,197.72,78450.62,0,15498.87,384522.07,0,0,0,61310.79,0,0,10657.1,2095.77,12457.86,0,0,0
2237,40.7102708,-73.7938109,1039,"321,222",0.63,309,0,0,419.16,0,0,199481,0,40657.61,0,0,0,0,0,0,0,67769.37,0,10002.65,0,0,0
12210,41.9103978,-87.6389773,1038,"391,117",0.77,377,0,0,73.16,0,730.97,3167.33,0,33093.91,2099656.49,0,137565.69,0,0,0,0,34447.02,6510.9,35696.66,0,0,0
5047,40.3970775,-80.0363654,1037,"209,025",0.41,202,0,0,4496.92,19251.27,6721.45,160241.78,0,14435.72,0,114300.91,235245.88,0,0,0,0,1290.22,0,0,0,0,0
2103,40.7173693,-73.9567598,1037,"426,019",0.84,411,0,0,0,32838.71,7025.74,128731.99,0,4496.66,0,0,0,0,0,0,0,1821.21,2885.78,27527.51,0,0,0
2337,40.6572006,-73.9504172,1034,"368,081",0.72,356,0,0,0,251468.26,0,4574.23,0,23047.4,0,0,2325.6,0,0,0,0,9997.54,3557.84,127875.56,150653.12,0,0
5362,37.852679,-122.2698196,1033,"235,088",0.46,228,0,0,2127.24,6949.52,1913.18,8878.23,0,32491.66,677000.26,25011.27,48738.2,2815.5,0,0,0,15147.89,992.79,22350.53,0,0,0
2055,40.6487449,-73.9770227,1033,"251,646",0.49,244,11521.86,0,999.56,2508.66,6985.51,71335.15,0,0,0,0,0,0,0,0,0,24429.78,11252.75,4275.3,0,0,0
6445,32.7055781,-117.1393001,1031,"205,929",0.4,200,0,0,0,60930.89,1140.34,40414.07,4365.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19581,37.7359329,-122.1641759,1029,"260,956",0.51,254,0,0,2500.61,0,0,63909.36,0,35649.89,3111135.87,0,0,64280.14,0,0,0,0,0,0,0,0,0
12461,37.7395735,-122.470007,1027,"282,329",0.56,275,0,0,2958.04,0,32053.16,272229.3,0,7762.03,0,0,380276.08,0,0,0,49987.41,0,67.12,17493.06,0,0,0
5004,40.4104714,-80.0244754,1024,"160,308",0.32,157,0,0,0,0,25454.49,82006.47,0,827.23,0,0,0,0,0,0,0,4168.11,168.65,0,0,0,0
19584,37.7301266,-122.1532111,1020,"228,715",0.45,224,0,0,0,88.48,29894.19,652492.09,0,26225.87,3111135.87,0,18944.38,0,0,0,0,15521.85,0,0,0,0,0
12013,41.8578278,-87.6691965,1019,"292,926",0.58,287,0,0,0,65.14,1.48,723.11,2284207.16,18292.1,417925.58,7338.26,126752.45,71509.7,439621.44,0,0,128906.04,22713.71,24852.04,0,0,0
12047,41.9473778,-87.7191001,1017,"222,205",0.44,218,175923.45,0,0,34.58,11604.02,32459.76,292.51,25033.47,821302.23,0,136895.81,100223.23,76807.55,0,0,26731.01,3004.61,17480.24,0,0,0
7430,40.7822316,-74.0217376,1014,"339,025",0.67,334,0,0,4090.93,0,38211.98,36084.51,0,40449.94,0,0,0,16785.83,0,106697.85,78769.77,2668.94,1113.9,6194.93,0,347.5,0
2158,40.6859512,-73.9738424,1012,"312,151",0.61,308,0,0,661.18,170.43,0,15295.2,34907.01,7190.48,0,64599.36,7242.47,0,59586.35,0,0,27115.94,22469.61,33334.09,0,0,0
14878,41.7000965,-87.6082126,1010,"282,490",0.56,280,0,0,0,0,613.14,10698.93,136281.8,24528.87,2783878.47,0,0,596020.93,0,0,0,0,373.85,19011.89,0,0,0
1815,40.573621,-74.117098,1010,"195,857",0.39,194,0,0,0,53540.76,0,52129.6,0,1476.95,0,0,0,0,47406.29,0,0,0,2130.04,11030.85,0,0,0
14872,41.7512978,-87.6047021,1007,"305,407",0.6,303,0,0,0,2.68,0,5678.18,0,35696.17,4022169.72,0,6061.1,0,0,0,0,124747.78,39338.77,27008.3,0,0,0
1197,40.7625972,-73.8139214,1003,"273,485",0.54,273,0,0,141.81,0,318050.76,127427.28,559794.81,19898.37,0,0,0,0,45619.6,0,0,8571.76,1220.83,21284.83,0,0,0
2328,40.664892,-73.922481,1003,"310,597",0.61,310,0,0,9732.7,846.46,1106.29,16789.17,0,0,0,0,0,0,0,0,0,164106.45,10325.24,0,0,0,0
2224,40.6504775,-73.9754569,1002,"225,366",0.44,225,36751.16,0,447.51,4033.92,7880.28,77203.23,0,4016.48,0,0,0,0,0,0,117376.42,280524.31,30773.33,4751.52,0,0,0
4797,40.0018403,-75.0669552,1000,"215,946",0.42,216,0,0,0,25742.52,0,20780.06,0,89500.85,0,0,0,343335.64,0,12850.97,0,51635.1,25926.31,17079.97,0,57188.22,0
5381,37.8739601,-122.2833989,996,"207,644",0.41,208,0,0,0,0,3112.72,45767.69,0,42810.34,2035812.26,0,494280.36,0,0,0,0,7288.32,5509.1,0,0,0,0
12167,41.9290857,-87.7077357,995,"304,820",0.6,306,0,0,0,17898.7,65.72,3812.04,0,19936.6,4266641.86,0,554027.19,0,3344.44,0,0,29399.23,2298.78,0,280.72,0,0
2122,40.680195,-73.955486,995,"352,762",0.69,355,0,0,6354.65,1366.27,1281.46,13322.18,3254.29,318.05,0,0,0,0,0,0,0,6256.88,15801.94,2965.91,0,0,0
1166,40.7109436,-73.7665276,994,"223,566",0.44,225,0,0,290044.13,0,1780.74,146324.35,108851.85,7234.07,0,0,0,0,0,0,0,2312.36,474.49,10799.91,0,0,0
2248,40.7424479,-73.8819844,993,"381,064",0.75,384,0,0,0,1959.4,283.46,68677.56,443.69,7421.98,0,0,0,0,0,0,0,31310.33,4876.74,6749.09,58828.13,0,0
14912,41.9246998,-87.727811,992,"366,222",0.72,369,0,0,0,564.37,5.94,667.45,31035.01,43842.03,6712035.9,22202.81,322008.12,170112.6,45148.09,0,0,0,0,0,0,0,0
2360,40.8976347,-73.8668996,984,"214,280",0.42,218,4241.49,0,61308.16,11299.62,0,53485.31,0,3629.44,0,0,0,0,0,2784241.23,0,0,0,0,0,0,0
5615,33.9595828,-118.2432167,983,"197,729",0.39,201,0,0,370.11,225.73,7262.37,17744.77,15362.81,0,0,0,0,0,501678.73,0,0,64435.55,1891.47,0,0,0,0
12195,41.8541799,-87.7245706,981,"220,816",0.43,225,0,0,0,1736.87,0,3882.26,0,15420.08,5198527.89,0,37708.89,292130.14,0,0,0,0,0,0,4278.02,0,0
14906,41.7261207,-87.5742161,981,"188,489",0.37,192,0,0,0,63.94,2.42,9671.85,353756.53,269.62,4102157,0,36712.26,0,0,0,0,0,0,33485.17,0,0,0
14842,41.8203955,-87.8500315,981,"165,005",0.32,168,0,0,1.17,0,97906.51,40852.7,159396.75,8143.71,5879255.81,0,510554.44,0,26469.94,0,0,6493.51,1756.48,4275.75,0,0,0
1234,40.6682876,-73.6814481,981,"161,428",0.32,165,0,0,0,0,706460.23,118995.69,2820.33,4792.37,12798962.32,1878.71,0,205961.05,0,0,0,24183.97,435.28,0,0,0,0
12148,41.9672836,-87.7126434,980,"333,859",0.66,341,0,0,0,390.02,1776.67,4556.3,0,33463.39,3508366.4,20501.31,555747.2,0,54844.99,0,0,0,1018.7,87252.7,0,0,0
2213,40.7183989,-73.9938958,979,"422,776",0.83,432,0,3731.77,2147.46,5282.63,0,75829.95,0,5747.37,0,0,0,0,0,0,0,12496.56,19318.51,11192.31,0,12.8,0
